Frame#,Time,R.Thigh.Front.x,R.Thigh.Front.y,R.Thigh.Front.z
1,0,-1290.45129,-611.71307,1065.98669
2,0.008,-1281.64685,-612.98804,1065.60535
3,0.017,-1273.27356,-612.47345,1064.71313
4,0.025,-1265.08325,-612.77161,1064.04846
5,0.033,-1256.99402,-612.86316,1063.57288
6,0.042,-1248.16138,-612.7323,1063.12891
7,0.05,-1239.4126,-613.53973,1062.14026
8,0.058,-1231.14001,-612.94104,1061.1803
9,0.067,-1222.63416,-612.86975,1060.68176
10,0.075,-1214.5553,-612.64575,1059.40613
11,0.083,-1205.69006,-612.28156,1059.03564
12,0.092,-1196.5376,-611.87842,1057.65149
13,0.1,-1188.70203,-610.94244,1056.67786
14,0.108,-1179.21252,-610.68146,1055.91211
15,0.117,-1171.50024,-610.01282,1055.11816
16,0.125,-1161.97888,-609.88129,1053.86707
17,0.133,-1153.88623,-608.49109,1053.14758
18,0.142,-1145.40833,-608.13354,1051.94446
19,0.15,-1137.08167,-606.35632,1051.34155
20,0.158,-1127.30127,-605.09943,1050.91809
21,0.167,-1118.96167,-604.37091,1050.40515
22,0.175,-1110.23022,-603.21356,1049.66199
23,0.183,-1101.33923,-601.45166,1049.59546
24,0.192,-1093.34387,-600.80615,1049.10791
25,0.2,-1083.94043,-600.27289,1048.68848
26,0.208,-1076.30994,-598.55518,1048.79358
27,0.217,-1067.48096,-597.31598,1049.44312
28,0.225,-1059.08337,-595.9856,1048.86414
29,0.233,-1050.95557,-595.60986,1049.57349
30,0.242,-1042.74805,-594.37537,1050.2804
31,0.25,-1034.88525,-592.99475,1050.15295
32,0.258,-1026.3186,-591.4151,1051.35974
33,0.267,-1018.24982,-589.18195,1052.67627
34,0.275,-1010.53619,-588.13916,1054.13269
35,0.283,-1002.90167,-586.36115,1055.32971
36,0.292,-994.6004,-584.87341,1056.46509
37,0.3,-987.36041,-583.9267,1057.9563
38,0.308,-980.72937,-580.57959,1060.08105
39,0.317,-973.40674,-580.02051,1061.56738
40,0.325,-965.85223,-577.84674,1062.96106
41,0.333,-958.19653,-576.22791,1064.08008
42,0.342,-950.93677,-574.8587,1065.24841
43,0.35,-944.08734,-573.78973,1066.4801
44,0.358,-937.25214,-572.117,1067.28601
45,0.367,-930.33551,-570.97955,1068.41516
46,0.375,-923.54169,-569.95471,1069.58679
47,0.383,-916.50415,-569.48187,1070.48608
48,0.392,-909.93933,-568.39618,1071.53381
49,0.4,-902.70453,-566.76117,1072.72449
50,0.408,-896.34534,-566.85083,1073.82947
51,0.417,-889.78564,-565.43469,1075.03088
52,0.425,-883.71161,-564.54016,1076.3092
53,0.433,-877.10052,-564.16266,1077.56677
54,0.442,-870.72571,-562.59625,1078.96545
55,0.45,-863.62189,-560.99622,1079.56384
56,0.458,-857.41425,-561.15295,1080.78857
57,0.467,-851.07385,-559.4342,1081.66199
58,0.475,-844.54108,-559.18738,1083.28125
59,0.483,-837.84692,-558.41608,1083.48987
60,0.492,-831.66595,-557.28857,1084.80811
61,0.5,-825.26575,-556.41956,1086.04309
62,0.508,-819.99878,-555.96271,1086.66711
63,0.517,-813.30963,-555.67145,1087.47632
64,0.525,-806.95789,-554.80206,1087.71716
65,0.533,-801.29333,-555.04926,1088.64551
66,0.542,-794.61035,-553.80371,1088.56921
67,0.55,-787.87762,-553.34827,1088.72046
68,0.558,-781.69714,-552.79877,1088.2478
69,0.567,-775.7052,-552.35675,1088.09961
70,0.575,-769.00226,-550.95172,1088.10681
71,0.583,-762.49921,-552.05792,1088.02686
72,0.592,-755.80878,-550.13513,1087.42578
73,0.6,-748.79767,-549.92896,1087.17285
74,0.608,-742.65332,-548.8623,1086.1344
75,0.617,-735.16254,-547.08051,1086.06421
76,0.625,-728.59442,-547.59729,1085.21924
77,0.633,-721.11383,-546.58844,1084.03137
78,0.642,-713.83167,-546.20074,1083.07141
79,0.65,-706.97455,-544.81122,1082.9585
80,0.658,-700.14081,-543.09131,1081.83557
81,0.667,-692.82739,-543.60352,1080.87427
82,0.675,-685.49493,-542.49811,1079.57813
83,0.683,-678.39856,-541.90259,1079.18616
84,0.692,-671.15411,-540.9425,1077.92017
85,0.7,-663.74103,-540.20819,1076.7782
86,0.708,-656.30438,-540.1745,1075.71155
87,0.717,-648.94019,-538.73352,1074.2572
88,0.725,-642.03998,-539.45905,1073.23328
89,0.733,-634.4776,-538.72766,1071.56543
90,0.742,-627.23816,-539.23944,1069.63037
91,0.75,-619.70032,-538.65637,1068.66418
92,0.758,-612.23431,-538.86127,1066.98633
93,0.767,-604.7218,-537.78345,1065.40967
94,0.775,-596.63263,-538.15839,1063.4884
95,0.783,-588.70563,-537.55157,1062.30188
96,0.792,-580.8941,-538.17169,1060.23169
97,0.8,-573.1676,-536.6825,1058.73584
98,0.808,-564.88477,-537.15692,1056.8385
99,0.817,-557.38184,-536.05896,1055.92346
100,0.825,-548.99866,-536.06085,1054.7865
101,0.833,-540.60162,-535.02356,1052.68384
102,0.842,-533.07983,-534.98248,1052.18457
103,0.85,-525.32935,-533.79968,1050.66479
104,0.858,-517.25287,-534.5575,1049.29224
105,0.867,-508.8829,-533.12897,1049.11414
106,0.875,-500.44174,-533.46594,1048.32117
107,0.883,-492.129,-532.77386,1047.66943
108,0.892,-482.91699,-531.28687,1047.55969
109,0.9,-474.6575,-530.98816,1047.17505
110,0.908,-466.48209,-530.62079,1048.18506
111,0.917,-457.98727,-530.36047,1048.92627
112,0.925,-449.31363,-529.18347,1049.33667
113,0.933,-440.88065,-528.82928,1050.62122
114,0.942,-432.17377,-527.89673,1052.06763
115,0.95,-424.9632,-528.45129,1053.1875
116,0.958,-416.64114,-527.56616,1054.43677
117,0.967,-408.08981,-529.11652,1055.88989
118,0.975,-400.23782,-528.69403,1056.96729
119,0.983,-391.9964,-529.55933,1058.22644
120,0.992,-383.97772,-530.33008,1060.34961
121,1,-376.15491,-530.39795,1061.74817
122,1.008,-368.11768,-531.46643,1062.87732
123,1.017,-360.15128,-532.85748,1063.73608
124,1.025,-352.48999,-534.07556,1065.06372
125,1.033,-344.51999,-534.76331,1066.56213
126,1.042,-336.0636,-535.93066,1066.96045
127,1.05,-327.41068,-537.57086,1067.94666
128,1.058,-318.88675,-537.92841,1068.44922
129,1.067,-311.45154,-539.33685,1069.03003
130,1.075,-303.57999,-538.98248,1069.76611
131,1.083,-295.26691,-540.59875,1069.88757
132,1.092,-286.74524,-541.17755,1070.84509
133,1.1,-277.95703,-542.48468,1071.68689
134,1.108,-269.46283,-542.96667,1072.60535
135,1.117,-261.32071,-542.46899,1072.93506
136,1.125,-252.94283,-543.93268,1073.25574
137,1.133,-244.39487,-544.07666,1073.93127
138,1.142,-236.17584,-543.74609,1074.0332
139,1.15,-227.57147,-544.16858,1074.88428
140,1.158,-219.47572,-544.19629,1074.77393
141,1.167,-212.26062,-544.99292,1073.91614
142,1.175,-203.99931,-545.98163,1074.47729
143,1.183,-195.35205,-546.57428,1074.01501
144,1.192,-188.03775,-547.55048,1073.41333
145,1.2,-179.15149,-547.15479,1073.61108
146,1.208,-171.07463,-547.29919,1074.099
147,1.217,-162.32986,-547.17334,1073.36853
148,1.225,-153.46252,-547.60651,1072.79529
149,1.233,-144.97699,-547.22064,1073.04639
150,1.242,-136.8092,-548.97931,1072.37341
151,1.25,-127.76365,-548.79858,1071.98352
152,1.258,-120.02965,-548.87909,1071.68054
153,1.267,-111.80424,-549.40497,1071.22437
154,1.275,-103.30046,-550.07263,1070.5155
155,1.283,-94.98084,-549.90198,1070.04626
156,1.292,-86.76608,-549.01654,1069.27686
157,1.3,-77.62058,-549.14539,1069.15698
158,1.308,-69.36007,-548.56781,1068.01465
159,1.317,-60.84452,-548.0929,1067.24512
160,1.325,-52.55549,-547.68195,1067.00549
161,1.333,-43.671,-547.65118,1066.12769
162,1.342,-35.83242,-547.94873,1065.68677
163,1.35,-28.46857,-546.95795,1065.07568
164,1.358,-18.63643,-545.62732,1063.42432
165,1.367,-10.80705,-544.54407,1063.00037
166,1.375,-2.8832,-543.00903,1063.38318
167,1.383,5.04448,-543.48425,1061.81348
168,1.392,13.24325,-541.93292,1061.94836
169,1.4,21.77998,-541.34259,1061.82263
170,1.408,29.58831,-539.73328,1062.20703
171,1.417,37.49028,-537.80682,1061.78247
172,1.425,45.37959,-537.64319,1062.73303
173,1.433,54.00946,-534.7345,1062.27905
174,1.442,62.62599,-532.82465,1063.39856
175,1.45,69.90652,-532.75293,1062.87573
176,1.458,77.54329,-530.40558,1063.90723
177,1.467,85.67027,-529.57959,1064.64966
178,1.475,94.37227,-527.24792,1065.7832
179,1.483,102.157,-525.00537,1066.98718
180,1.492,109.63299,-524.56403,1068.69739
181,1.5,116.71644,-523.5575,1069.53308
182,1.508,124.4567,-521.63373,1070.68726
183,1.517,132.57368,-521.23053,1072.50098
184,1.525,140.39319,-519.27936,1073.60168
185,1.533,147.18861,-517.11108,1074.47546
186,1.542,154.71381,-517.69464,1075.89075
187,1.55,162.4845,-515.21948,1076.6687
188,1.558,169.90228,-515.08496,1077.66418
189,1.567,175.40868,-513.935,1078.08093
190,1.575,183.07103,-512.02625,1079.46667
191,1.583,190.16351,-512.71454,1080.52722
192,1.592,196.47641,-511.29654,1080.94666
193,1.6,203.65115,-511.19464,1081.77136
194,1.608,210.32515,-510.54666,1083.74731
195,1.617,217.28554,-508.11981,1083.79504
196,1.625,224.03494,-508.41016,1085.15186
197,1.633,230.60632,-507.82098,1086.45874
198,1.642,237.52826,-508.37546,1087.73474
199,1.65,244.22409,-506.33228,1088.45398
200,1.658,249.88129,-506.25085,1089.68579
201,1.667,256.76474,-505.43259,1090.90112
202,1.675,263.52682,-504.63116,1092.08606
203,1.683,269.36664,-505.39575,1093.14209
204,1.692,275.15735,-504.92255,1093.54431
205,1.7,283.09851,-504.66306,1094.23352
206,1.708,287.29913,-504.64194,1094.67065
207,1.717,294.1041,-505.80548,1095.46021
208,1.725,300.53955,-505.56171,1096.08521
209,1.733,306.7337,-505.00455,1095.22241
210,1.742,313.53177,-504.0574,1096.66675
211,1.75,319.33777,-505.81183,1095.91431
212,1.758,325.00867,-505.22559,1096.06738
213,1.767,333.39728,-504.4548,1095.15002
214,1.775,338.56879,-504.1362,1095.58423
215,1.783,345.19516,-505.15781,1095.56213
216,1.792,351.44534,-504.92352,1095.40845
217,1.8,357.64957,-505.12634,1095.80371
218,1.808,364.68066,-503.95847,1095.17358
219,1.817,370.7554,-504.7251,1094.35706
220,1.825,377.40756,-504.35275,1093.74194
221,1.833,385.034,-505.31351,1093.01685
222,1.842,390.09427,-504.01746,1093.01843
223,1.85,398.31848,-504.67267,1092.34363
224,1.858,403.97891,-505.17929,1091.64465
225,1.867,410.66779,-505.56354,1090.3634
226,1.875,418.60818,-506.31845,1088.98779
227,1.883,424.93304,-505.42093,1088.28003
228,1.892,432.29596,-505.41125,1087.729
229,1.9,439.58981,-507.31287,1086.55298
230,1.908,445.80762,-507.60022,1085.26025
231,1.917,453.69287,-507.94888,1082.95117
232,1.925,459.94345,-510.35226,1083.28491
233,1.933,468.54904,-508.31381,1081.97009
234,1.942,475.8508,-508.93103,1079.88586
235,1.95,482.43338,-510.93555,1078.60986
236,1.958,491.07294,-511.39011,1077.59607
237,1.967,497.1283,-512.38672,1074.84009
238,1.975,505.79095,-514.02136,1073.42285
239,1.983,514.59259,-512.69647,1072.36072
240,1.992,522.29718,-513.87433,1070.35596
241,2,530.17426,-514.98804,1068.01379
242,2.008,538.05383,-515.75653,1066.91064
243,2.017,545.90894,-517.14136,1065.22437
244,2.025,553.41956,-517.9939,1064.22546
245,2.033,562.44873,-517.42712,1062.18274
246,2.042,570.99719,-518.53967,1060.48206
247,2.05,579.95331,-519.4035,1060.32275
248,2.058,587.58325,-520.2453,1058.2334
249,2.067,595.78094,-521.46808,1057.72571
250,2.075,604.85089,-521.92334,1056.39478
251,2.083,613.63794,-521.16876,1056.6593
252,2.092,621.41876,-522.18848,1056.77087
253,2.1,628.96313,-523.26166,1056.59448
254,2.108,639.75891,-523.93835,1057.64673
255,2.117,646.49432,-525.06024,1057.68835
256,2.125,656.01129,-524.67584,1058.3418
257,2.133,664.80377,-524.89087,1059.45825
258,2.142,671.27136,-527.04822,1060.02893
259,2.15,678.98737,-527.73859,1060.50989
260,2.158,685.92889,-530.34558,1061.51221
261,2.167,695.05219,-531.49634,1062.11084
262,2.175,702.33575,-532.74542,1063.41553
263,2.183,711.09253,-534.44775,1063.07996
264,2.192,719.49219,-535.59253,1063.74609
265,2.2,728.94495,-537.50037,1064.41394
266,2.208,735.13306,-538.79382,1064.53528
267,2.217,743.5451,-541.29541,1065.36487
268,2.225,750.88098,-542.68317,1065.76489
269,2.233,758.46118,-543.82123,1066.4425
270,2.242,765.94641,-546.32825,1066.87195
271,2.25,774.02972,-546.33313,1067.91663
272,2.258,783.39819,-548.76007,1068.20068
273,2.267,789.90057,-549.19922,1068.13037
274,2.275,799.16632,-550.64856,1069.11133
275,2.283,806.39319,-551.14258,1070.61267
276,2.292,815.71637,-551.6026,1071.5625
277,2.3,822.94183,-554.06274,1071.55518
278,2.308,829.78339,-554.69086,1072.104
279,2.317,837.4845,-556.47186,1072.6676
280,2.325,845.70837,-556.30634,1075.14343
281,2.333,853.90131,-557.89398,1074.63586
282,2.342,861.27527,-559.10846,1074.96277
283,2.35,870.45581,-558.48853,1075.37061
284,2.358,875.9668,-560.37018,1075.13025
285,2.367,884.81818,-559.86072,1076.24097
286,2.375,892.07227,-561.7392,1076.19055
287,2.383,900.41174,-562.73987,1076.51025
288,2.392,907.48029,-563.28644,1075.90247
289,2.4,914.86188,-564.52039,1075.87585
290,2.408,921.52661,-565.92682,1075.75659
291,2.417,929.78656,-567.03137,1076.44812
292,2.425,939.01501,-567.46008,1075.80774
293,2.433,944.29303,-569.31378,1075.85742
294,2.442,952.59082,-568.71198,1076.34558
295,2.45,962.09778,-569.62177,1074.17578
296,2.458,970.17737,-571.20007,1073.3396
297,2.467,977.9303,-572.3866,1072.78943
298,2.475,986.00446,-572.54407,1072.66711
299,2.483,993.7124,-572.42444,1072.29663
300,2.492,1000.77393,-573.73206,1071.94885
301,2.5,1009.58533,-573.07477,1071.26147
302,2.508,1016.92767,-574.02765,1070.13623
303,2.517,1025.42297,-574.78021,1068.11829
304,2.525,1033.68127,-575.11108,1068.06763
305,2.533,1041.68896,-575.24835,1067.24402
306,2.542,1050.82703,-574.51361,1066.77173
307,2.55,1057.55383,-574.56708,1066.41687
308,2.558,1065.5022,-574.30029,1065.35718
309,2.567,1074.8645,-574.33099,1063.79578
310,2.575,1082.24719,-573.46008,1064.84937
311,2.583,1090.57813,-573.53711,1063.5199
312,2.592,1099.49121,-572.61847,1063.36511
313,2.6,1106.11523,-573.50793,1062.51697
314,2.608,1115.37402,-573.26001,1062.73596
315,2.617,1125.31641,-570.90027,1061.94434
316,2.625,1130.68884,-572.14606,1062.25317
317,2.633,1139.17188,-571.07629,1063.78088
318,2.642,1148.74707,-569.03564,1064.0542
319,2.65,1156.67554,-569.34766,1063.1156
320,2.658,1163.66541,-569.24017,1063.70215
321,2.667,1172.58472,-567.64075,1064.7323
322,2.675,1180.23059,-567.93298,1064.08813
323,2.683,1187.99097,-566.87122,1066.31567
324,2.692,1197.01416,-565.21661,1067.66528
325,2.7,1203.15186,-564.02576,1068.78198
326,2.708,1211.4696,-564.51245,1069.45801
327,2.717,1219.31177,-561.83911,1070.78149
328,2.725,1226.13599,-562.7467,1072.48022
329,2.733,1233.00574,-561.55444,1074.48108
330,2.742,1242.14832,-560.52936,1076.27405
331,2.75,1248.48657,-559.69641,1077.09949
332,2.758,1257.39124,-559.13776,1078.46912
333,2.767,1264.98633,-559.0545,1080.20374
334,2.775,1271.69067,-559.15826,1081.21069
335,2.783,1278.97095,-558.4809,1083.93689
336,2.792,1285.40112,-559.48358,1084.48755
337,2.8,1292.78516,-558.74927,1085.26221
338,2.808,1300.18091,-558.87421,1086.1134
339,2.817,1307.48193,-559.36761,1088.40002
340,2.825,1313.27124,-559.65302,1090.0863
341,2.833,1320.5752,-558.55963,1090.24426
342,2.842,1326.5459,-559.38202,1091.48364
343,2.85,1334.83008,-559.24323,1092.91943
344,2.858,1341.69934,-561.38196,1093.3114
345,2.867,1348.42737,-559.91559,1095.33459
346,2.875,1354.43274,-559.11383,1095.36328
347,2.883,1361.82397,-559.20618,1096.49268
348,2.892,1368.84216,-560.9314,1097.09851
349,2.9,1376.35742,-559.09125,1098.3009
350,2.908,1383.20117,-559.83484,1099.21399
351,2.917,1389.35437,-559.70636,1099.02783
352,2.925,1396.05151,-560.79462,1099.17639
353,2.933,1403.9281,-559.27283,1099.69373
354,2.942,1409.49365,-558.35767,1099.49585
355,2.95,1417.0199,-560.09259,1099.61047
356,2.958,1424.59778,-562.06104,1100.38599
357,2.967,1430.33386,-562.83374,1099.08203
358,2.975,1437.07227,-560.63971,1100.2312
359,2.983,1443.44043,-561.46198,1098.55554
360,2.992,1450.35681,-561.68274,1099.13586
361,3,1453.26038,-560.89313,1098.51733
362,3.008,1461.35864,-562.53552,1098.8418
363,3.017,1467.16272,-562.76239,1097.76416
364,3.025,1473.87732,-561.16217,1096.81067
365,3.033,1481.47266,-562.32501,1097.61707
366,3.042,1488.48486,-562.47192,1096.15125
367,3.05,1495.86829,-562.54498,1096.87354
368,3.058,1502.50256,-562.03253,1095.70972
369,3.067,1509.76807,-563.84637,1096.20068
370,3.075,1516.30505,-562.45593,1094.21912
371,3.083,1522.9447,-562.40649,1093.98279
372,3.092,1529.85986,-564.37665,1092.49634
373,3.1,1537.50989,-563.89697,1091.12524
374,3.108,1545.13843,-564.40417,1091.59705
375,3.117,1551.51111,-563.34485,1089.95496
376,3.125,1559.24011,-564.70673,1088.62158
377,3.133,1567.30054,-565.09601,1087.1499
378,3.142,1574.26257,-565.51801,1085.58691
379,3.15,1580.44092,-565.67529,1085.4021
380,3.158,1587.95081,-565.68201,1085.33203
381,3.167,1596.1698,-565.53693,1083.11804
382,3.175,1604.34741,-568.69476,1081.70996
383,3.183,1610.92322,-567.63232,1080.10681
384,3.192,1618.99731,-567.01392,1079.38232
385,3.2,1626.21277,-567.56781,1079.28101
386,3.208,1633.35461,-568.83234,1077.11829
387,3.217,1643.0022,-570.40125,1075.36414
388,3.225,1649.17114,-570.07086,1074.83545
389,3.233,1657.39307,-569.51874,1074.08374
390,3.242,1665.01392,-570.45654,1072.63464
391,3.25,1673.79724,-572.00854,1069.62219
392,3.258,1682.21118,-572.79608,1069.80115
393,3.267,1689.96484,-573.43665,1068.51294
394,3.275,1697.64917,-573.35596,1067.69983
395,3.283,1706.28503,-573.76794,1065.30237
396,3.292,1715.97229,-573.06189,1064.06262
397,3.3,1724.95996,-575.19739,1063.82971
398,3.308,1734.94788,-575.26581,1061.20618
399,3.317,1742.55176,-577.24634,1061.02087
400,3.325,1751.51343,-577.18475,1059.83997
401,3.333,1759.75012,-579.55432,1057.90381
402,3.342,1766.93042,-576.76971,1059.71069
