Frame#,Time,L.Heel.x,L.Heel.y,L.Heel.z
1,0,1405.76831,223.76892,874.92163
2,0.008,1397.59851,224.12762,873.75476
3,0.017,1393.71936,221.07574,873.47437
4,0.025,1386.66138,222.85712,875.37262
5,0.033,1377.46973,221.75304,876.05859
6,0.042,1372.30945,221.51685,878.07281
7,0.05,1364.90149,218.37854,877.2641
8,0.058,1356.94116,214.90778,876.05334
9,0.067,1350.43555,216.55652,876.01727
10,0.075,1343.98083,213.20355,874.80908
11,0.083,1338.68896,212.33896,874.38379
12,0.092,1331.72827,210.14551,874.74677
13,0.1,1323.38342,209.69662,873.06641
14,0.108,1318.50854,208.83173,872.35278
15,0.117,1313.31653,208.61891,872.81769
16,0.125,1304.27539,207.51305,873.10486
17,0.133,1300.28101,204.2692,871.08972
18,0.142,1293.94775,206.28687,873.55475
19,0.15,1285.82544,200.1581,869.93872
20,0.158,1279.19287,198.44495,871.54822
21,0.167,1273.67175,198.32372,870.46588
22,0.175,1267.74976,196.26057,871.83972
23,0.183,1260.57764,196.58826,870.36072
24,0.192,1254.97363,191.63004,869.42145
25,0.2,1248.78625,192.0434,869.03204
26,0.208,1244.93262,188.49669,868.82361
27,0.217,1238.33252,188.76877,867.75018
28,0.225,1234.74609,186.08496,867.79077
29,0.233,1228.66467,187.4903,867.46844
30,0.242,1224.30176,183.92496,867.47321
31,0.25,1218.72595,182.79781,869.56519
32,0.258,1213.35657,180.36487,869.18799
33,0.267,1207.95007,178.2542,868.8429
34,0.275,1203.07373,177.71843,870.96356
35,0.283,1198.85425,176.27591,871.00885
36,0.292,1193.16003,175.21193,871.20905
37,0.3,1188.40283,176.09251,873.38959
38,0.308,1184.47388,172.28908,873.27655
39,0.317,1180.95471,172.77162,873.33795
40,0.325,1174.18164,169.57173,874.15479
41,0.333,1169.745,169.48659,873.81268
42,0.342,1164.12646,168.66585,873.18744
43,0.35,1160.26416,166.45261,872.96808
44,0.358,1155.91772,167.64534,872.79401
45,0.367,1151.8092,165.31213,873.40765
46,0.375,1147.17737,165.75305,872.54529
47,0.383,1143.49377,165.4072,872.70306
48,0.392,1137.8739,163.93965,870.43781
49,0.4,1134.03552,163.95847,870.56482
50,0.408,1128.77063,162.02261,869.62555
51,0.417,1125.93933,162.93925,870.51721
52,0.425,1122.34631,163.24614,870.16388
53,0.433,1118.31775,163.37491,869.35419
54,0.442,1113.4126,161.07401,868.09326
55,0.45,1111.18445,161.38893,868.36646
56,0.458,1106.71143,162.04701,866.50616
57,0.467,1103.10742,159.13203,866.00232
58,0.475,1099.59802,159.55789,865.75616
59,0.483,1096.82275,160.43347,864.66199
60,0.492,1091.45068,158.60625,863.23987
61,0.5,1087.00842,158.91403,863.23291
62,0.508,1085.46204,159.87117,862.14948
63,0.517,1082.01233,160.21614,862.05505
64,0.525,1076.78723,158.57948,861.63452
65,0.533,1072.85889,159.1864,860.87341
66,0.542,1069.32471,159.82343,859.97491
67,0.55,1065.59265,158.8291,858.47498
68,0.558,1060.91736,158.37183,857.75629
69,0.567,1056.2605,159.132,856.91302
70,0.575,1052.5376,158.42088,857.58606
71,0.583,1050.00891,157.66483,854.29968
72,0.592,1044.48022,159.1907,854.12891
73,0.6,1040.92664,159.20853,853.38885
74,0.608,1035.69104,158.0746,853.12219
75,0.617,1030.66504,158.20816,851.99121
76,0.625,1026.50342,159.38774,851.75696
77,0.633,1020.90234,159.62109,850.70563
78,0.642,1016.41711,158.60796,849.60992
79,0.65,1010.87653,158.87988,847.40515
80,0.658,1004.85455,157.82335,846.85059
81,0.667,999.46436,158.81046,846.46942
82,0.675,993.90106,159.60921,845.93939
83,0.683,987.99017,158.80495,845.03876
84,0.692,983.39703,158.84616,843.38739
85,0.7,975.26563,157.99292,843.11975
86,0.708,969.66211,159.31628,843.07227
87,0.717,962.70227,158.74355,840.93127
88,0.725,957.1286,160.32419,839.2749
89,0.733,948.53717,160.05467,838.71411
90,0.742,943.14044,162.01694,837.54797
91,0.75,933.55219,160.41034,837.86584
92,0.758,927.53278,161.65002,836.08093
93,0.767,918.66608,160.30655,835.73029
94,0.775,912.20178,161.60179,834.50757
95,0.783,902.55621,161.44627,834.47552
96,0.792,896.33386,163.39261,833.79663
97,0.8,886.68274,162.75635,833.11902
98,0.808,877.94684,161.04065,832.83258
99,0.817,872.00439,162.56799,832.97168
100,0.825,862.29041,162.98581,832.31299
101,0.833,853.72058,166.24553,833.65845
102,0.842,845.28455,165.54587,833.51099
103,0.85,837.25543,165.89949,834.17651
104,0.858,827.03601,165.33876,834.492
105,0.867,817.9436,166.21754,836.51416
106,0.875,811.08386,166.88412,837.86835
107,0.883,801.68726,165.60803,839.31903
108,0.892,791.91644,166.76358,840.61218
109,0.9,782.737,168.51364,842.59991
110,0.908,774.94928,167.84305,844.30542
111,0.917,765.41705,169.36874,845.20044
112,0.925,757.03192,170.42024,847.60339
113,0.933,746.87677,170.09622,848.88965
114,0.942,737.6192,170.12669,850.54785
115,0.95,728.75861,169.76654,850.7464
116,0.958,718.0451,170.20631,851.96667
117,0.967,709.83942,172.68785,854.12549
118,0.975,699.77173,173.37064,856.33411
119,0.983,690.49933,172.68913,856.12622
120,0.992,681.64697,174.99498,857.20465
121,1,672.45087,174.35512,857.53961
122,1.008,663.56445,173.32376,858.00323
123,1.017,653.20953,174.30135,858.5282
124,1.025,645.1767,175.55353,858.93939
125,1.033,634.99493,174.82375,859.25085
126,1.042,625.85114,174.30881,859.54449
127,1.05,616.83337,173.4303,859.61517
128,1.058,608.45593,174.59271,860.56506
129,1.067,600.38385,176.05481,860.35889
130,1.075,591.50244,173.01091,860.8172
131,1.083,581.87323,173.87447,861.38568
132,1.092,574.26141,175.59453,862.92664
133,1.1,565.09583,173.98648,863.3349
134,1.108,557.93256,172.46545,863.80591
135,1.117,548.88013,173.57841,864.28955
136,1.125,540.46411,174.15665,865.31665
137,1.133,532.55859,172.45688,865.94397
138,1.142,523.7785,171.8741,866.13446
139,1.15,515.80475,172.3653,865.64911
140,1.158,507.31763,172.25426,868.14581
141,1.167,500.82742,170.56859,868.17004
142,1.175,492.09464,168.51355,868.38715
143,1.183,484.86914,170.53983,869.0719
144,1.192,477.31934,170.29143,869.85779
145,1.2,468.51163,168.67435,870.33655
146,1.208,462.0105,168.77841,870.49554
147,1.217,454.93497,168.63519,869.75671
148,1.225,446.80899,167.56154,870.56158
149,1.233,439.24734,165.18289,871.33173
150,1.242,432.7132,165.90543,871.19867
151,1.25,425.66159,165.22688,872.43372
152,1.258,418.06494,163.62273,872.2312
153,1.267,410.57159,162.76067,872.42145
154,1.275,405.1557,163.63214,871.89911
155,1.283,398.1738,161.72974,873.83997
156,1.292,390.92239,160.69048,873.37109
157,1.3,384.23761,160.43317,873.42511
158,1.308,377.73819,159.80133,872.69611
159,1.317,370.88501,158.02095,872.96552
160,1.325,364.82861,157.47581,872.46326
161,1.333,358.83295,157.38448,872.91748
162,1.342,352.28647,155.429,872.74805
163,1.35,346.33578,154.59984,872.74261
164,1.358,341.27795,153.91512,873.12018
165,1.367,334.20456,152.67049,872.35046
166,1.375,330.43674,153.62849,872.42157
167,1.383,322.95615,150.88641,872.7334
168,1.392,317.47406,150.1228,872.27985
169,1.4,312.60703,150.84058,872.9256
170,1.408,306.79596,149.01006,873.19257
171,1.417,302.86453,148.21498,874.04657
172,1.425,297.78854,146.65562,874.30835
173,1.433,293.03589,146.78844,874.44409
174,1.442,287.65915,146.22456,874.47113
175,1.45,283.73532,146.45192,874.89636
176,1.458,279.70685,144.36386,875.38489
177,1.467,275.29037,145.59839,876.75623
178,1.475,270.17831,143.30365,876.91968
179,1.483,267.01715,144.09796,877.56317
180,1.492,260.87231,142.34068,877.77637
181,1.5,256.86179,143.80211,877.98645
182,1.508,252.30417,142.03392,878.20337
183,1.517,248.55898,142.42616,877.42371
184,1.525,243.28355,142.47076,877.21851
185,1.533,239.26396,140.89891,877.52136
186,1.542,236.73994,141.73972,876.37347
187,1.55,232.07819,140.22617,876.36609
188,1.558,229.24754,140.78221,876.55768
189,1.567,224.31731,139.96283,875.15955
190,1.575,220.76192,139.73947,876.30939
191,1.583,217.23212,140.65889,873.91211
192,1.592,214.16096,139.92191,873.41687
193,1.6,210.60594,139.92097,873.34723
194,1.608,207.84756,139.74069,872.15808
195,1.617,203.93407,139.78529,871.91016
196,1.625,201.80911,139.2977,870.67108
197,1.633,198.53667,140.25746,870.36371
198,1.642,194.92563,140.86562,868.99139
199,1.65,192.48622,141.36591,868.2995
200,1.658,187.93147,141.09845,866.94861
201,1.667,185.93433,141.55524,865.50476
202,1.675,182.64568,141.92929,864.39258
203,1.683,179.94298,142.01222,864.01685
204,1.692,177.54858,142.21053,862.95282
205,1.7,173.6714,142.36057,860.76978
206,1.708,171.17801,142.27731,859.44098
207,1.717,166.91696,142.20854,858.82605
208,1.725,163.79857,142.65833,857.03625
209,1.733,160.58485,143.1347,855.78864
210,1.742,156.39957,143.22319,854.94653
211,1.75,153.3499,143.90599,854.68817
212,1.758,150.37473,143.43112,852.64862
213,1.767,145.58916,144.02321,851.51776
214,1.775,140.89452,144.72107,851.23511
215,1.783,136.81866,144.457,850.56219
216,1.792,132.68625,144.33139,849.00024
217,1.8,128.414,146.76437,848.26135
218,1.808,123.74763,145.34532,847.3103
219,1.817,119.83257,145.94691,846.2674
220,1.825,114.18757,145.94615,845.22473
221,1.833,108.91448,146.43678,844.26361
222,1.842,102.82669,146.8989,844.41211
223,1.85,98.59656,147.12346,842.94843
224,1.858,92.30389,147.78967,841.92133
225,1.867,87.08106,148.62709,841.47638
226,1.875,80.9146,148.18326,840.01056
227,1.883,73.53009,148.52272,838.35706
228,1.892,66.64758,149.78246,838.5722
229,1.9,59.61599,150.68887,837.3905
230,1.908,52.19478,150.26779,836.32898
231,1.917,45.61682,150.84792,834.72577
232,1.925,38.09153,153.42468,833.70679
233,1.933,30.9744,152.90956,832.5058
234,1.942,22.11045,153.07674,831.69202
235,1.95,14.64935,154.52124,831.01056
236,1.958,6.2504,154.9037,830.75983
237,1.967,-0.18052,156.30991,829.8493
238,1.975,-8.26571,157.02065,828.20563
239,1.983,-17.69531,157.67349,828.83545
240,1.992,-26.05342,159.50552,828.09271
241,2,-35.34114,160.72214,827.89063
242,2.008,-43.85527,161.0997,828.15985
243,2.017,-53.43151,163.10118,829.12256
244,2.025,-62.12691,164.14745,829.23456
245,2.033,-70.97935,164.47064,829.62848
246,2.042,-80.46014,165.6337,830.03442
247,2.05,-89.13858,166.86453,831.48486
248,2.058,-99.1444,167.71645,833.33685
249,2.067,-108.9927,168.6158,834.79993
250,2.075,-117.72655,169.69695,835.47736
251,2.083,-127.36254,170.09694,837.63922
252,2.092,-137.84845,171.2619,838.63544
253,2.1,-147.08757,172.29344,840.13696
254,2.108,-156.8773,173.07022,841.65442
255,2.117,-167.29599,174.11098,842.91144
256,2.125,-177.17226,174.30829,844.94897
257,2.133,-186.67758,175.58763,846.61548
258,2.142,-197.14197,176.68614,848.09503
259,2.15,-206.948,178.30038,849.01648
260,2.158,-216.91826,178.49428,850.16803
261,2.167,-226.3642,178.70715,851.49353
262,2.175,-237.01341,179.78784,851.93213
263,2.183,-246.97305,180.02129,853.64606
264,2.192,-256.57465,180.83794,854.85681
265,2.2,-265.89645,180.18793,854.57959
266,2.208,-275.66223,180.74487,856.57318
267,2.217,-285.49768,181.36389,857.71735
268,2.225,-295.22308,180.48996,858.56531
269,2.233,-305.08081,181.44057,859.17535
270,2.242,-313.68338,181.42433,859.24268
271,2.25,-323.87363,181.82574,860.75848
272,2.258,-331.61026,180.80019,861.03546
273,2.267,-339.6413,179.35043,862.10889
274,2.275,-349.69446,179.55988,862.32257
275,2.283,-358.22998,179.67162,863.4632
276,2.292,-367.59494,179.51065,866.09863
277,2.3,-377.21829,180.09515,865.34521
278,2.308,-385.97958,178.18816,866.34998
279,2.317,-395.70917,178.21439,867.39423
280,2.325,-403.18381,178.38223,869.22693
281,2.333,-412.06161,177.96321,869.52728
282,2.342,-419.66229,176.02258,870.36908
283,2.35,-428.10184,176.1526,870.20288
284,2.358,-436.6846,176.28429,870.63458
285,2.367,-444.21878,174.97881,871.22681
286,2.375,-452.30972,173.19142,872.65649
287,2.383,-460.5217,172.95439,872.43011
288,2.392,-468.77805,171.0405,873.26782
289,2.4,-475.92813,170.44157,873.74432
290,2.408,-483.5741,170.67253,873.40448
291,2.417,-490.98764,168.61005,873.25903
292,2.425,-498.59229,167.95152,873.73804
293,2.433,-505.41956,167.27921,873.02533
294,2.442,-512.41962,166.26379,874.28094
295,2.45,-519.38037,164.58611,873.2207
296,2.458,-526.25208,164.14412,872.88007
297,2.467,-533.35931,163.31834,872.7572
298,2.475,-540.29901,162.22853,872.63531
299,2.483,-546.37231,161.46233,872.13403
300,2.492,-552.75836,160.974,871.44818
301,2.5,-559.39484,159.16519,871.37714
302,2.508,-565.55042,158.5863,871.50439
303,2.517,-572.46655,158.79355,870.50238
304,2.525,-578.98376,156.3671,870.23792
305,2.533,-584.17084,156.192,869.95764
306,2.542,-589.91931,156.60197,869.25763
307,2.55,-595.97156,155.71346,868.98865
308,2.558,-601.37646,153.49542,867.93054
309,2.567,-606.99451,152.84741,867.67133
310,2.575,-612.52069,152.43304,867.96619
311,2.583,-617.35486,152.40784,867.04382
312,2.592,-623.02795,151.82567,866.99866
313,2.6,-626.64685,150.66571,867.06238
314,2.608,-631.39063,151.00897,867.04578
315,2.617,-636.27307,150.66545,867.05334
316,2.625,-641.24011,149.96873,867.43927
317,2.633,-644.40784,149.09987,867.34778
318,2.642,-648.80121,148.21297,867.82819
319,2.65,-652.55139,149.48071,867.71045
320,2.658,-656.56354,148.59308,868.17798
321,2.667,-661.06458,148.21523,868.46674
322,2.675,-665.35596,149.21417,868.10217
323,2.683,-669.8114,148.78853,868.56769
324,2.692,-673.20703,150.08594,867.85846
325,2.7,-677.51404,148.42191,867.09753
326,2.708,-679.55621,148.45726,866.30212
327,2.717,-684.76208,148.78403,866.90143
328,2.725,-688.46936,149.17641,865.76282
329,2.733,-692.20447,148.93613,865.1723
330,2.742,-694.57465,149.03555,863.90448
331,2.75,-697.3501,148.50615,862.26593
332,2.758,-701.43134,149.06158,861.47534
333,2.767,-705.66571,149.33086,861.83807
334,2.775,-709.11176,149.44252,860.58417
335,2.783,-711.3938,149.79819,860.95691
336,2.792,-715.39532,149.79533,859.89795
337,2.8,-718.44604,149.77289,858.34729
338,2.808,-721.78217,149.53206,858.3103
339,2.817,-726.20959,150.45798,858.25195
340,2.825,-730.88141,149.67757,857.15521
341,2.833,-732.46667,149.68437,855.74988
342,2.842,-738.06183,150.05817,855.70306
343,2.85,-739.65088,149.66664,854.70831
344,2.858,-744.7597,149.04065,854.06317
345,2.867,-746.19696,150.02982,853.40668
346,2.875,-751.29828,148.42477,853.17413
347,2.883,-755.52832,149.14525,851.96863
348,2.892,-759.16553,148.94919,851.58191
349,2.9,-764.24335,149.28392,850.11322
350,2.908,-768.29089,150.41319,849.61816
351,2.917,-773.06635,150.06523,849.22559
352,2.925,-775.85846,150.20749,848.12939
353,2.933,-782.27661,151.57561,847.47186
354,2.942,-786.81635,149.89845,847.32336
355,2.95,-789.54419,150.58907,845.68549
356,2.958,-796.38788,151.12317,845.71967
357,2.967,-801.63782,150.42377,845.14935
358,2.975,-805.66626,150.69835,844.03308
359,2.983,-810.41077,150.85635,842.75305
360,2.992,-817.30072,150.78706,842.21259
361,3,-821.46161,150.32716,841.96936
362,3.008,-827.12494,151.36197,841.63483
363,3.017,-831.58807,151.04758,840.82373
364,3.025,-839.08026,151.90994,840.1347
365,3.033,-845.93201,152.26717,839.96204
366,3.042,-852.78949,152.32076,839.2428
367,3.05,-858.61774,152.74417,838.36725
368,3.058,-861.82788,153.29031,838.33453
369,3.067,-870.65289,154.44977,837.76831
370,3.075,-878.17493,155.008,837.40479
371,3.083,-885.17572,156.31648,836.43164
372,3.092,-891.99261,156.85693,835.89008
373,3.1,-898.87085,156.65506,834.93274
374,3.108,-906.36932,158.05836,834.24054
375,3.117,-914.45978,159.00912,833.68823
376,3.125,-921.83197,160.69658,832.94055
377,3.133,-929.62073,161.45265,832.63135
378,3.142,-937.52234,161.98677,831.97339
379,3.15,-944.86353,163.18918,831.79718
380,3.158,-953.48047,164.96692,831.72296
381,3.167,-961.40442,165.11751,831.86383
382,3.175,-969.99335,166.79129,831.2605
383,3.183,-977.32294,168.25542,830.62787
384,3.192,-987.20319,169.34871,831.72394
385,3.2,-995.92999,170.50098,831.89447
386,3.208,-1003.65948,171.62511,833.11694
387,3.217,-1012.13043,172.55768,833.57501
388,3.225,-1021.63782,174.07742,834.43903
389,3.233,-1029.38196,174.43901,835.96979
390,3.242,-1038.88269,175.56815,837.13074
391,3.25,-1047.87476,177.22273,838.68329
392,3.258,-1056.69409,178.67711,840.09991
393,3.267,-1065.72974,179.12694,842.15851
394,3.275,-1074.61841,180.08266,843.68945
395,3.283,-1084.42505,181.8681,844.6955
396,3.292,-1095.40271,184.74239,847.82959
397,3.3,-1101.98193,185.07939,847.73438
398,3.308,-1111.12354,185.6866,849.70428
399,3.317,-1120.58179,187.28012,850.49756
400,3.325,-1129.25293,188.18341,852.68262
401,3.333,-1138.23511,188.67709,853.27014
402,3.342,-1147.88293,189.68169,854.41992
403,3.35,-1157.0802,191.55664,855.63184
404,3.358,-1165.64722,191.02812,856.01971
405,3.367,-1174.69421,192.50494,856.57141
406,3.375,-1184.28369,193.28549,857.7041
407,3.383,-1191.66296,192.70949,858.63507
408,3.392,-1200.89905,193.26181,858.73566
409,3.4,-1210.17346,194.77945,859.62494
410,3.408,-1217.99866,194.5379,859.72803
411,3.417,-1226.51917,195.18256,860.85419
412,3.425,-1235.27856,195.435,860.90546
413,3.433,-1243.18164,196.18474,861.54956
414,3.442,-1251.42468,196.1172,861.73004
415,3.45,-1259.42957,195.34302,863.00714
416,3.458,-1268.24426,196.32202,863.3338
417,3.467,-1275.33008,196.257,864.39008
418,3.475,-1283.57373,196.26297,865.36829
419,3.483,-1291.79419,196.43179,865.83002
420,3.492,-1299.08264,195.72549,865.87921
421,3.5,-1305.78931,195.78998,865.95703
422,3.508,-1313.28918,196.09216,867.04474
423,3.517,-1320.74988,195.79791,868.48352
424,3.525,-1329.10803,195.0605,868.60492
425,3.533,-1335.62378,195.08627,868.69641
426,3.542,-1341.64502,194.98914,868.95007
427,3.55,-1348.30493,194.4276,869.55792
428,3.558,-1355.01538,193.99849,869.5907
429,3.567,-1361.90234,194.31328,870.24255
430,3.575,-1368.30615,193.24478,870.29852
431,3.583,-1375.02808,192.34012,870.40576
432,3.592,-1382.07483,192.45366,870.27692
433,3.6,-1387.62964,191.48819,870.52838
434,3.608,-1393.36499,190.99005,870.04669
435,3.617,-1398.25354,190.83569,869.9267
436,3.625,-1404.63635,190.47083,870.26526
437,3.633,-1410.11633,189.83784,869.82208
438,3.642,-1414.92432,189.64078,869.98584
439,3.65,-1420.81396,188.92758,869.51593
440,3.658,-1425.83398,188.58638,869.16821
441,3.667,-1430.17371,187.70889,868.34314
442,3.675,-1435.08154,186.37032,868.32611
443,3.683,-1440.60999,186.32887,868.04108
444,3.692,-1444.89404,185.674,866.91028
445,3.7,-1449.27612,185.81198,866.36719
446,3.708,-1453.86194,184.21886,865.87958
447,3.717,-1458.20459,184.09911,865.61371
448,3.725,-1463.38831,184.24524,864.58734
449,3.733,-1466.31458,183.06558,863.97644
450,3.742,-1471.15125,182.47325,863.11517
451,3.75,-1473.74658,182.32028,862.17078
452,3.758,-1477.20068,182.56207,861.14063
453,3.767,-1481.39648,182.02397,860.60413
454,3.775,-1484.80273,182.54977,859.68378
455,3.783,-1487.79297,181.86552,859.37
456,3.792,-1490.49463,181.23781,858.79529
457,3.8,-1494.12866,181.00478,858.37817
458,3.808,-1496.4375,181.08253,857.85803
459,3.817,-1499.72729,180.81664,858.55981
460,3.825,-1502.08301,181.24477,858.17889
461,3.833,-1505.51074,180.90323,857.79089
462,3.842,-1506.88,180.00577,857.05347
463,3.85,-1510.48108,179.32565,857.43292
