Frame#,Time,R.Biceps.Lateral.x,R.Biceps.Lateral.y,R.Biceps.Lateral.z
1,0,-1106.02185,33.09114,1408.40637
2,0.008,-1100.53601,33.4568,1407.52942
3,0.017,-1094.22046,33.9938,1407.46265
4,0.025,-1087.5166,34.27621,1406.67615
5,0.033,-1081.54016,34.70067,1406.62183
6,0.042,-1075.70935,35.11581,1405.84277
7,0.05,-1069.35791,35.04645,1405.49915
8,0.058,-1062.93945,35.40859,1405.22839
9,0.067,-1056.26941,35.29272,1404.02429
10,0.075,-1050.25525,35.15288,1403.67236
11,0.083,-1043.61243,35.76208,1402.8656
12,0.092,-1037.39392,35.32452,1402.60706
13,0.1,-1030.58191,34.69315,1401.35681
14,0.108,-1024.14294,34.58878,1401.05298
15,0.117,-1017.18243,33.56127,1399.75635
16,0.125,-1011.60132,33.77438,1398.99536
17,0.133,-1004.86255,34.25011,1397.7738
18,0.142,-998.2406,33.86078,1396.86804
19,0.15,-991.70453,33.16798,1395.65295
20,0.158,-985.61841,31.76689,1394.99463
21,0.167,-979.8042,31.65098,1393.60071
22,0.175,-972.93237,30.68534,1392.76355
23,0.183,-966.97333,29.56639,1391.92554
24,0.192,-960.76428,29.02792,1391.21741
25,0.2,-954.77618,28.56464,1390.23889
26,0.208,-948.27606,26.59071,1388.58191
27,0.217,-940.45837,25.70947,1387.88
28,0.225,-935.16638,25.88846,1387.32166
29,0.233,-927.68909,23.90415,1386.62891
30,0.242,-921.36829,22.88387,1387.09094
31,0.25,-914.28558,22.45625,1387.24084
32,0.258,-907.28326,21.10905,1388.07446
33,0.267,-899.90521,19.50056,1388.43652
34,0.275,-893.23926,18.69626,1389.01587
35,0.283,-887.21332,18.11763,1390.28064
36,0.292,-880.24915,17.51431,1390.63965
37,0.3,-873.50488,17.4008,1391.46509
38,0.308,-866.6955,16.14031,1392.47119
39,0.317,-861.16461,16.16785,1393.39001
40,0.325,-853.86005,15.00618,1394.5144
41,0.333,-848.01263,14.04102,1395.1958
42,0.342,-840.53448,13.94831,1395.61243
43,0.35,-834.35236,13.44609,1396.74866
44,0.358,-827.49457,12.70647,1397.24976
45,0.367,-821.14709,11.72446,1398.55542
46,0.375,-814.67059,10.79773,1398.60498
47,0.383,-807.70178,9.53639,1398.57922
48,0.392,-801.54059,8.85553,1398.97107
49,0.4,-794.11383,8.7754,1399.7467
50,0.408,-788.62091,7.8273,1401.23865
51,0.417,-781.78369,7.41323,1401.27185
52,0.425,-774.92432,6.52933,1401.07751
53,0.433,-768.78339,5.36361,1401.51904
54,0.442,-761.92322,4.29453,1402.17078
55,0.45,-756.01563,3.82708,1402.97876
56,0.458,-750.49969,3.71665,1403.62463
57,0.467,-744.16132,4.17698,1404.20117
58,0.475,-737.72308,3.52849,1404.46765
59,0.483,-731.35889,2.81382,1404.71692
60,0.492,-725.97888,2.3021,1405.57837
61,0.5,-719.39111,1.36381,1405.68738
62,0.508,-713.85608,0.82056,1406.68652
63,0.517,-706.96979,0.49566,1406.91125
64,0.525,-700.89758,0.32751,1406.43127
65,0.533,-695.73303,-0.49819,1406.52759
66,0.542,-688.71198,-0.42772,1406.28809
67,0.55,-683.75043,-0.18866,1406.92139
68,0.558,-678.88007,-0.89398,1407.23486
69,0.567,-671.75616,-0.41555,1407.27161
70,0.575,-666.25104,-1.31199,1407.3125
71,0.583,-661.04871,-1.3424,1406.77185
72,0.592,-655.2439,-1.51556,1406.29114
73,0.6,-648.21515,-1.35461,1406.1283
74,0.608,-642.74249,-1.23553,1406.48828
75,0.617,-637.27759,-1.41308,1406.1261
76,0.625,-629.8653,-0.74825,1405.59204
77,0.633,-624.2251,-1.19147,1405.48816
78,0.642,-617.79059,0.30157,1405.91431
79,0.65,-611.72595,0.06885,1404.90759
80,0.658,-605.14777,-0.57375,1403.86609
81,0.667,-599.59399,-0.04601,1404.09167
82,0.675,-593.79504,1.54618,1404.06592
83,0.683,-587.75519,1.25844,1403.58325
84,0.692,-581.50909,2.10836,1403.16809
85,0.7,-576.24371,3.60814,1402.64697
86,0.708,-571.12543,4.76454,1401.99133
87,0.717,-564.37274,5.6977,1401.05493
88,0.725,-558.14941,6.53622,1400.80432
89,0.733,-551.75067,7.16902,1400.68591
90,0.742,-545.27783,8.83178,1399.67761
91,0.75,-538.56659,9.99252,1399.07556
92,0.758,-532.2832,12.00881,1398.31226
93,0.767,-526.27441,12.53548,1397.67432
94,0.775,-520.4364,13.02604,1396.94299
95,0.783,-514.10596,15.26885,1397.10107
96,0.792,-507.539,16.22801,1396.58191
97,0.8,-502.21143,18.87912,1395.82031
98,0.808,-497.98715,21.22801,1394.61792
99,0.817,-490.53592,22.38371,1393.77686
100,0.825,-484.73709,24.78575,1394.40503
101,0.833,-478.41431,26.86338,1395.10291
102,0.842,-472.07681,29.02259,1395.00427
103,0.85,-464.8273,30.60037,1395.25378
104,0.858,-458.81064,32.78986,1396.62463
105,0.867,-451.81317,34.17519,1397.86316
106,0.875,-445.77036,35.85645,1399.02441
107,0.883,-439.18887,36.75019,1399.82849
108,0.892,-433.71341,38.40056,1401.63367
109,0.9,-426.85095,41.03791,1402.54321
110,0.908,-420.7764,41.72641,1403.4696
111,0.917,-414.69809,43.81276,1404.44519
112,0.925,-408.20709,44.816,1406.07532
113,0.933,-401.47287,46.21156,1406.81482
114,0.942,-395.63501,47.53254,1407.14148
115,0.95,-389.82477,49.04903,1408.11108
116,0.958,-383.60553,50.52668,1408.41345
117,0.967,-376.33878,52.98106,1409.39172
118,0.975,-370.65817,53.56641,1409.37109
119,0.983,-364.61823,55.62988,1409.92224
120,0.992,-358.38666,56.84244,1410.28418
121,1,-351.86252,57.4239,1410.65686
122,1.008,-346.18887,58.80807,1411.8396
123,1.017,-339.10825,60.061,1411.49597
124,1.025,-333.35068,61.94526,1412.36987
125,1.033,-327.40067,63.28934,1412.49048
126,1.042,-321.98651,62.87917,1412.83447
127,1.05,-315.83856,65.21103,1413.16272
128,1.058,-310.33325,65.74425,1413.36218
129,1.067,-304.30127,65.57416,1413.83325
130,1.075,-298.09363,66.4121,1414.7196
131,1.083,-293.05396,67.4788,1414.92297
132,1.092,-286.80365,67.27423,1414.97327
133,1.1,-281.19043,69.13902,1415.77502
134,1.108,-275.06851,69.19528,1416.50488
135,1.117,-270.05466,68.89214,1416.8385
136,1.125,-264.07153,70.07711,1417.12659
137,1.133,-259.14267,70.13836,1416.98633
138,1.142,-252.84724,70.5498,1417.18127
139,1.15,-247.53679,70.91848,1417.28125
140,1.158,-241.86494,71.87265,1416.90991
141,1.167,-235.61873,72.16208,1417.41248
142,1.175,-230.1292,71.57086,1417.00623
143,1.183,-224.31201,72.10738,1417.21887
144,1.192,-218.48759,72.1981,1416.94385
145,1.2,-212.9422,72.77171,1417.17358
146,1.208,-207.66652,72.60699,1417.50281
147,1.217,-200.60609,73.35461,1417.3269
148,1.225,-195.30885,72.83116,1416.85168
149,1.233,-189.32439,72.98393,1416.65894
150,1.242,-183.14917,72.34604,1416.15906
151,1.25,-177.45929,73.46963,1416.1781
152,1.258,-172.31221,71.94691,1415.72571
153,1.267,-166.1825,71.44189,1415.68506
154,1.275,-160.48286,72.65936,1415.00745
155,1.283,-155.0188,71.6011,1414.35803
156,1.292,-148.98471,72.30065,1414.17615
157,1.3,-142.87492,71.69775,1413.57886
158,1.308,-137.46443,71.76907,1412.74731
159,1.317,-130.9664,71.36249,1412.43884
160,1.325,-125.4315,70.43696,1411.81201
161,1.333,-119.58337,69.80883,1411.23621
162,1.342,-113.37914,69.10681,1410.75745
163,1.35,-107.47711,67.63714,1409.61609
164,1.358,-102.03819,67.28164,1408.94226
165,1.367,-96.45387,67.12636,1408.19434
166,1.375,-90.19617,66.40716,1406.75537
167,1.383,-84.2368,65.29816,1406.26392
168,1.392,-78.29989,63.94231,1405.72925
169,1.4,-71.90787,63.70481,1404.84192
170,1.408,-66.32454,62.65361,1403.4375
171,1.417,-60.65044,60.64031,1402.62048
172,1.425,-54.20942,60.88622,1401.06531
173,1.433,-47.94035,58.84579,1400.36719
174,1.442,-41.89743,58.75127,1399.65833
175,1.45,-35.58373,57.1272,1398.78894
176,1.458,-29.52103,55.7408,1398.39014
177,1.467,-23.11643,54.16079,1398.9884
178,1.475,-16.33773,53.56429,1398.94519
179,1.483,-10.24765,52.86788,1399.20264
180,1.492,-3.1361,51.09908,1399.56494
181,1.5,3.0697,50.9463,1400.52246
182,1.508,8.62098,49.59599,1400.81116
183,1.517,16.0544,48.99447,1401.78418
184,1.525,21.91706,47.95729,1402.05469
185,1.533,27.90403,47.28849,1402.86194
186,1.542,33.97468,45.3877,1403.86401
187,1.55,41.17265,44.01667,1404.84802
188,1.558,46.47659,43.01498,1406.47205
189,1.567,52.63311,42.55481,1407.07288
190,1.575,58.49835,40.85937,1407.93799
191,1.583,64.99204,40.26556,1408.47278
192,1.592,70.93864,38.1736,1409.14661
193,1.6,77.75311,37.70959,1409.31494
194,1.608,84.26289,36.07144,1410.29919
195,1.617,89.98524,35.76489,1410.32214
196,1.625,96.17415,34.80849,1410.45459
197,1.633,101.90234,33.9104,1411.28308
198,1.642,108.2459,32.58571,1410.83215
199,1.65,114.95656,32.63496,1411.30176
200,1.658,120.74569,31.01274,1411.9812
201,1.667,126.62179,30.96432,1412.37708
202,1.675,132.47548,29.80507,1412.62
203,1.683,138.50494,29.57168,1412.98059
204,1.692,144.05623,28.61936,1413.64929
205,1.7,149.2023,28.83126,1414.31201
206,1.708,155.49973,27.51001,1414.79749
207,1.717,161.36961,26.77674,1414.97314
208,1.725,166.75427,26.07468,1414.87476
209,1.733,172.89317,26.08878,1415.30347
210,1.742,178.4054,25.81726,1415.9729
211,1.75,183.53639,25.11058,1416.4104
212,1.758,189.18355,24.60138,1416.20435
213,1.767,194.59157,24.78734,1417.04993
214,1.775,199.92203,22.97514,1417.00183
215,1.783,205.79395,23.5245,1417.40002
216,1.792,210.6933,22.34569,1417.79724
217,1.8,216.61668,23.32246,1417.81616
218,1.808,221.95238,21.77313,1417.29553
219,1.817,228.13223,22.12121,1417.48474
220,1.825,233.63226,22.34791,1417.98401
221,1.833,239.65891,23.67078,1417.21606
222,1.842,244.74759,23.93553,1417.49219
223,1.85,250.30647,23.65062,1417.05896
224,1.858,257.20874,22.77483,1416.91724
225,1.867,262.1145,22.33308,1417.05493
226,1.875,268.16464,23.53369,1416.61938
227,1.883,273.89401,24.03841,1416.82983
228,1.892,279.93161,25.17819,1415.6272
229,1.9,285.37234,26.03235,1414.97913
230,1.908,290.60864,25.45954,1415.04346
231,1.917,296.71982,26.75108,1414.62231
232,1.925,302.41333,27.18283,1413.60486
233,1.933,308.50381,28.07451,1413.09119
234,1.942,314.08594,29.42348,1412.12073
235,1.95,319.51459,28.79551,1412.0658
236,1.958,325.62946,30.93543,1411.60913
237,1.967,331.55487,32.38861,1410.55408
238,1.975,337.58011,33.13029,1409.74866
239,1.983,342.33243,33.89683,1408.95862
240,1.992,348.73883,36.27138,1408.63037
241,2,354.30264,36.46297,1407.6322
242,2.008,360.68011,37.61072,1406.8551
243,2.017,365.845,40.58211,1405.77527
244,2.025,371.39355,40.8987,1405.6366
245,2.033,377.46036,43.09025,1404.03931
246,2.042,383.13611,45.36482,1403.78699
247,2.05,388.88089,46.92948,1403.30322
248,2.058,394.28839,49.27124,1403.2561
249,2.067,400.43597,50.1218,1403.07568
250,2.075,406.04605,51.49986,1403.44727
251,2.083,413.40451,54.09247,1404.74536
252,2.092,418.71982,55.17451,1405.62231
253,2.1,424.91162,57.36642,1406.28247
254,2.108,430.68463,59.00788,1406.93298
255,2.117,436.68524,59.28156,1408.71765
256,2.125,442.3071,60.0927,1410.08362
257,2.133,448.28165,63.32153,1411.09277
258,2.142,453.82547,63.61162,1411.90161
259,2.15,459.9516,64.54656,1413.54688
260,2.158,466.22977,67.5856,1414.73096
261,2.167,471.46875,67.96789,1414.77161
262,2.175,477.8942,69.19769,1415.80396
263,2.183,483.58725,71.98759,1416.31421
264,2.192,490.18622,72.97032,1416.99255
265,2.2,495.84763,72.94762,1418.02002
266,2.208,502.30905,75.68699,1418.52759
267,2.217,507.80264,77.37811,1418.92151
268,2.225,513.7937,77.32298,1420.14771
269,2.233,519.75696,78.82242,1419.94141
270,2.242,525.70587,80.0919,1420.20935
271,2.25,532.09741,81.15786,1420.9209
272,2.258,538.19916,82.83381,1421.53406
273,2.267,543.47742,83.21556,1421.0127
274,2.275,549.84912,83.63126,1421.58826
275,2.283,554.79767,84.80499,1421.76965
276,2.292,561.92572,84.96846,1421.54077
277,2.3,567.27057,85.76975,1421.93005
278,2.308,572.87073,85.20607,1422.4502
279,2.317,578.54175,86.21597,1422.87366
280,2.325,584.01514,84.9918,1423.6405
281,2.333,589.38129,87.50338,1423.57153
282,2.342,594.89301,87.67068,1424.69092
283,2.35,600.38306,87.95547,1424.59863
284,2.358,606.14935,87.8564,1425.29065
285,2.367,612.30811,88.24192,1425.47107
286,2.375,617.77203,88.46494,1425.0686
287,2.383,623.37769,89.08709,1425.53137
288,2.392,628.95911,90.32132,1425.54944
289,2.4,635.00208,90.47239,1425.72705
290,2.408,640.65021,90.59434,1425.30127
291,2.417,646.55597,90.86592,1425.38135
292,2.425,652.3111,89.95957,1426.05444
293,2.433,658.63116,90.62579,1425.84802
294,2.442,664.31207,90.02875,1425.07788
295,2.45,669.75677,89.47449,1424.15112
296,2.458,675.98541,89.55872,1424.74414
297,2.467,681.45166,89.36469,1424.61597
298,2.475,688.08148,89.62585,1423.95776
299,2.483,693.70862,90.24419,1423.81042
300,2.492,700.13782,89.22939,1423.54382
301,2.5,706.12341,88.30784,1422.52625
302,2.508,712.31708,88.76634,1422.62964
303,2.517,718.61859,87.94156,1422.1571
304,2.525,725.09479,87.95199,1421.42749
305,2.533,730.51331,87.7543,1420.48596
306,2.542,736.87744,88.29537,1420.23608
307,2.55,742.56915,87.54893,1419.60205
308,2.558,748.73755,85.79697,1418.82849
309,2.567,755.45331,85.69892,1417.98914
310,2.575,761.1745,84.92633,1416.77209
311,2.583,767.06964,84.28271,1416.83411
312,2.592,772.8299,83.56768,1415.07837
313,2.6,779.09711,82.40672,1414.00708
314,2.608,784.89264,82.71468,1412.48633
315,2.617,791.65808,82.0099,1411.88379
316,2.625,797.59174,79.33876,1411.28613
317,2.633,803.39972,78.13739,1409.65112
318,2.642,808.85663,77.02876,1408.58911
319,2.65,815.28778,76.01335,1406.2533
320,2.658,821.67749,74.83981,1405.47827
321,2.667,828.33032,74.57426,1405.04846
322,2.675,834.43011,72.82682,1403.08679
323,2.683,840.39209,71.64217,1402.72278
324,2.692,846.698,69.80489,1402.14331
325,2.7,853.25714,69.29506,1400.09143
326,2.708,858.88397,67.67938,1400.5603
327,2.717,866.09802,65.96799,1400.55884
328,2.725,873.20001,64.94255,1401.15479
329,2.733,880.40417,62.92658,1400.88855
330,2.742,886.93213,62.13034,1401.09705
331,2.75,894.32483,60.56544,1401.41565
332,2.758,900.73865,60.3098,1402.66345
333,2.767,908.27271,59.33696,1403.34314
334,2.775,913.79382,57.24015,1403.86414
335,2.783,921.08643,56.21486,1405.36475
336,2.792,926.91339,53.87101,1405.69189
337,2.8,932.76886,52.84003,1406.38098
338,2.808,940.46613,52.88032,1408.3717
339,2.817,946.81262,51.22368,1408.02588
340,2.825,953.30969,49.64002,1408.86975
341,2.833,960.20062,49.13476,1409.86609
342,2.842,966.02643,48.51122,1409.40491
343,2.85,972.33551,46.48182,1409.4845
344,2.858,979.7276,46.22966,1410.77319
345,2.867,986.44275,45.5694,1411.0376
346,2.875,993.36792,44.59414,1412.33752
347,2.883,999.71997,43.12943,1412.54663
348,2.892,1006.68109,41.67134,1413.30115
349,2.9,1012.84161,40.61585,1412.8208
350,2.908,1020.04626,40.12637,1414.34363
351,2.917,1026.07605,40.1564,1413.84229
352,2.925,1032.77344,38.6364,1414.29736
353,2.933,1038.09375,36.4231,1415.35767
354,2.942,1044.91711,36.31568,1415.81482
355,2.95,1051.33826,34.30783,1416.18811
356,2.958,1057.8999,33.51054,1417.60095
357,2.967,1063.24573,33.24311,1417.69934
358,2.975,1069.15735,33.19285,1418.42493
359,2.983,1074.80579,32.60011,1418.7207
360,2.992,1080.79297,32.3893,1419.69788
361,3,1087.25195,31.12646,1419.51331
362,3.008,1093.21472,30.46754,1419.55261
363,3.017,1099.0437,29.65437,1419.75085
364,3.025,1104.52563,30.6691,1419.92236
365,3.033,1109.49182,28.09106,1420.99768
366,3.042,1116.08801,28.08115,1421.14124
367,3.05,1123.00903,26.83569,1419.94141
368,3.058,1128.93945,27.42841,1420.06152
369,3.067,1134.51624,27.25573,1419.89294
370,3.075,1139.72229,26.55245,1419.67249
371,3.083,1146.42432,27.26735,1419.86023
372,3.092,1152.677,25.13384,1418.67395
373,3.1,1157.37024,26.87679,1419.41528
374,3.108,1163.08105,26.78435,1419.6864
375,3.117,1170.63574,27.05983,1419.31775
376,3.125,1176.78589,26.33646,1417.94287
377,3.133,1181.03003,26.80309,1417.68726
378,3.142,1187.52612,28.39675,1418.21545
379,3.15,1193.44275,26.83141,1416.38086
380,3.158,1198.31799,27.94417,1415.92212
381,3.167,1204.52478,27.88025,1416.10901
382,3.175,1210.21484,28.60126,1414.8595
383,3.183,1215.78833,29.75634,1414.05664
384,3.192,1222.17249,29.25345,1413.54468
385,3.2,1228.23193,31.60625,1413.10852
386,3.208,1234.38562,31.77733,1411.69543
387,3.217,1239.73706,33.44406,1411.255
388,3.225,1244.79114,35.27795,1411.06409
389,3.233,1251.1759,36.95039,1409.65918
390,3.242,1255.82495,37.12476,1407.78662
391,3.25,1263.64844,37.90363,1408.29041
392,3.258,1268.76611,39.20972,1407.62183
393,3.267,1275.41101,39.66442,1406.7179
394,3.275,1280.0719,43.93998,1407.88696
395,3.283,1286.61279,43.73487,1408.28308
396,3.292,1292.02954,46.59332,1408.18262
397,3.3,1298.80823,46.58648,1410.09656
398,3.308,1304.44324,46.59264,1409.56458
399,3.317,1310.48999,47.97459,1410.8999
400,3.325,1317.30872,49.43439,1413.35352
401,3.333,1322.18066,49.42712,1413.58215
402,3.342,1328.29456,51.96101,1415.59509
403,3.35,1334.98193,52.10606,1415.86316
404,3.358,1341.49634,53.08657,1416.18701
405,3.367,1346.95056,53.3023,1416.57605
406,3.375,1352.13049,56.5122,1418.22546
407,3.383,1358.69995,55.67503,1418.35815
408,3.392,1363.18457,59.35574,1419.40015
409,3.4,1369.85999,57.54669,1419.3877
410,3.408,1375.74768,60.0172,1420.81946
411,3.417,1380.99548,60.04386,1421.14783
412,3.425,1387.63916,61.12592,1421.09595
413,3.433,1393.28271,61.7273,1421.14331
414,3.442,1398.76917,62.51335,1421.31238
415,3.45,1404.20178,63.65812,1421.7467
416,3.458,1411.20801,64.2496,1422.66028
417,3.467,1416.24072,63.82767,1422.59509
418,3.475,1420.77014,64.32201,1422.63477
419,3.483,1428.3374,65.22272,1422.09277
420,3.492,1433.06018,65.30147,1422.47473
421,3.5,1439.92493,66.27685,1422.58936
422,3.508,1443.87634,67.38393,1423.23267
423,3.517,1449.84814,65.9874,1422.58936
424,3.525,1456.04639,66.42246,1422.90479
425,3.533,1460.71912,66.99646,1422.82043
426,3.542,1467.1665,65.41045,1423.67261
427,3.55,1472.0271,66.12933,1423.38696
428,3.558,1478.04224,66.60254,1423.93127
429,3.567,1481.10974,66.10503,1424.25037
430,3.575,1487.63721,65.74507,1424.19348
431,3.583,1493.98315,65.67442,1424.81946
432,3.592,1499.05676,65.56282,1425.11414
433,3.6,1504.44678,66.72215,1425.52612
434,3.608,1510.85327,66.86461,1424.00806
435,3.617,1516.3114,65.59051,1424.61157
436,3.625,1522.21606,64.062,1424.33801
437,3.633,1526.51074,65.19714,1424.82349
438,3.642,1531.7583,64.67484,1424.73511
439,3.65,1537.67603,63.79092,1424.49414
440,3.658,1542.86865,64.76418,1424.33899
441,3.667,1549.69458,63.49495,1424.42261
442,3.675,1555.32935,62.88033,1423.86377
443,3.683,1559.93774,61.88602,1424.70483
444,3.692,1565.35315,61.23002,1423.57166
445,3.7,1571.23279,59.37264,1422.34839
446,3.708,1576.8634,58.44955,1422.17029
447,3.717,1583.01379,59.10816,1421.75256
448,3.725,1588.43152,58.11296,1421.60144
449,3.733,1593.17883,56.73733,1419.89343
450,3.742,1598.66418,55.27205,1418.91577
451,3.75,1604.7019,53.79606,1419.16431
452,3.758,1611.92004,51.77112,1417.78113
453,3.767,1614.40063,51.95754,1416.31104
454,3.775,1620.2644,50.00011,1415.95789
455,3.783,1626.74023,48.84164,1415.14197
456,3.792,1632.48718,47.61119,1412.4303
457,3.8,1635.60779,45.41782,1411.85974
458,3.808,1641.68799,43.4562,1411.62646
459,3.817,1648.91016,42.62218,1410.05652
460,3.825,1654.53296,41.62363,1408.87756
461,3.833,1658.22021,39.3586,1407.8103
462,3.842,1664.54358,37.94034,1407.90088
463,3.85,1670.82031,34.35559,1406.06152
464,3.858,1674.49927,32.35922,1405.6969
465,3.867,1681.49377,32.00964,1406.11731
466,3.875,1687.00244,32.00714,1405.81677
467,3.883,1694.14734,29.66105,1405.38599
468,3.892,1698.71069,27.8021,1404.39966
469,3.9,1704.7345,24.38015,1404.86145
470,3.908,1710.22668,22.92135,1405.10583
471,3.917,1716.71375,22.46643,1405.01807
